Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor
2016-06-09,59.393185,61.12797927856445,61.2002067565918,61.7384147644043,61.82753372192383,63.22049331665039,61.79127502441406,63.58531188964844,61.85932159423828,61.5869255065918,60.54,62.433
2016-06-10,57.555237,59.56551742553711,59.28789520263672,60.54070281982422,59.85634231567383,61.26915740966797,59.95283889770508,61.19340133666992,60.25914001464844,57.7718505859375,59.328,61.692
2016-06-11,56.81325,58.761417388916016,58.38304138183594,59.6030158996582,59.541866302490234,59.46270751953125,58.73767852783203,59.74051284790039,60.00379943847656,56.022708892822266,58.858,61.004
2016-06-12,57.83125,58.8105354309082,58.338775634765625,59.543155670166016,59.28382873535156,59.33534622192383,58.45576095581055,58.87761688232422,60.08546447753906,56.12022018432617,59.171,60.53
2016-06-13,58.01402,58.567935943603516,58.63610076904297,58.307315826416016,58.554508209228516,59.02396774291992,58.87498474121094,59.49652099609375,60.01259994506836,56.93121337890625,60.014,60.222
2016-06-14,60.18298,59.447120666503906,59.757022857666016,58.81443786621094,59.62166213989258,60.484222412109375,59.758304595947266,61.27375793457031,61.18404006958008,58.10349655151367,61.1,60.14
2016-06-15,61.562668,60.01953125,60.28968811035156,60.04496383666992,61.17662811279297,61.42409133911133,60.953094482421875,63.048397064208984,61.872833251953125,60.045047760009766,62.199,60.19
2016-06-16,62.94285,60.349761962890625,60.899696350097656,61.407833099365234,62.024044036865234,63.028778076171875,61.44364547729492,63.212921142578125,61.74853515625,61.6329345703125,63.092,60.284
2016-06-17,64.20894,60.88349914550781,61.18872833251953,61.74589157104492,61.96589660644531,63.10856628417969,61.76372528076172,63.778778076171875,62.15463638305664,61.73031234741211,63.638,60.393
2016-06-18,64.3705,60.94186782836914,60.92793655395508,61.40479278564453,62.31724166870117,63.88193130493164,62.07957077026367,64.3492431640625,62.16300964355469,62.52699661254883,63.86,60.474
2016-06-19,63.782505,61.03441619873047,61.09013366699219,61.73976516723633,61.844764709472656,63.41905212402344,62.2365837097168,64.8551254272461,62.70877456665039,62.951534271240234,63.827,60.548
2016-06-20,63.44146,60.482460021972656,61.051734924316406,62.47136306762695,62.73373794555664,64.0404281616211,61.92485427856445,64.56369018554688,62.60081100463867,63.706974029541016,63.601,60.651
2016-06-21,62.95781,60.943756103515625,61.436222076416016,62.65126037597656,62.90596389770508,63.66524887084961,61.90071105957031,64.76921081542969,63.250267028808594,62.83910369873047,63.329,60.752
2016-06-22,62.173096,60.617759704589844,60.666568756103516,61.164154052734375,62.25104522705078,63.35728454589844,61.152687072753906,63.827518463134766,62.92958068847656,62.20712661743164,63.143,60.745
2016-06-23,61.253654,60.163516998291016,59.82743835449219,61.30187225341797,61.22212219238281,61.75877380371094,59.99934005737305,63.01335144042969,61.94961929321289,61.00239562988281,63.073,60.526
2016-06-24,61.300743,60.04739761352539,59.59012985229492,60.757225036621094,61.818817138671875,63.07636642456055,60.20582580566406,62.353240966796875,61.7206916809082,60.56782913208008,63.162,60.348
2016-06-25,61.79276,60.809715270996094,60.81503677368164,61.3076286315918,62.43727493286133,63.0052490234375,61.2060661315918,62.65943908691406,62.88282012939453,60.89603042602539,63.412,60.384
2016-06-26,62.2032,60.59897232055664,60.57743453979492,60.29521560668945,61.83460235595703,63.1836051940918,60.56113815307617,61.9144287109375,62.84743118286133,61.90637969970703,63.762,60.25
2016-06-27,61.583942,60.560302734375,60.5486946105957,61.08320617675781,62.35829162597656,62.089500427246094,60.635398864746094,61.56326675415039,63.04764175415039,61.830604553222656,64.086,59.997
2016-06-28,62.132076,60.8331184387207,60.903316497802734,61.43464279174805,62.72642135620117,63.904273986816406,61.8218994140625,61.66483688354492,62.788936614990234,62.195430755615234,64.309,59.979
2016-06-29,61.912807,60.8582878112793,61.34713363647461,63.06230545043945,63.29706573486328,63.41474533081055,62.072357177734375,62.275787353515625,63.47784423828125,63.44700241088867,64.465,60.123
2016-06-30,61.837173,60.146724700927734,60.848751068115234,62.96318435668945,62.713462829589844,63.39234161376953,61.32028579711914,61.44288635253906,63.0214729309082,63.14619827270508,64.581,60.138
2016-07-01,61.21844,60.199119567871094,60.85910415649414,62.81108474731445,61.43232727050781,61.563541412353516,61.669429779052734,61.381099700927734,62.89988327026367,62.609771728515625,64.646,60.05
2016-07-02,61.479195,61.065277099609375,61.75305938720703,61.98377227783203,63.026771545410156,62.53645324707031,62.45293045043945,62.26055908203125,63.424949645996094,61.821441650390625,64.638,60.126
2016-07-03,61.11077,61.59676742553711,62.25028610229492,62.803829193115234,62.62199020385742,61.95417404174805,62.64419937133789,63.31295394897461,63.64707946777344,62.028419494628906,64.54,60.32
2016-07-04,61.422554,61.4479866027832,62.76070785522461,63.527984619140625,63.75166702270508,62.78257369995117,62.9134521484375,63.37980651855469,64.03467559814453,62.812721252441406,64.204,60.499
2016-07-05,61.8289,62.42353439331055,63.18254470825195,64.61558532714844,63.9330940246582,61.716373443603516,63.24605941772461,63.60646438598633,63.70804977416992,62.976409912109375,63.431,60.63
2016-07-06,62.152195,62.325172424316406,63.19321823120117,63.7371940612793,64.32081604003906,61.48938751220703,64.11345672607422,64.24176788330078,63.2972412109375,63.309810638427734,62.103,60.811
2016-07-07,61.750847,62.07734298706055,62.62172317504883,62.624786376953125,62.73368453979492,60.70118713378906,63.87772750854492,63.753971099853516,62.76942825317383,62.76483154296875,60.293,61.038
2016-07-08,60.295498,59.960853576660156,61.23247146606445,59.86690139770508,61.54290008544922,60.184268951416016,61.44053649902344,62.201019287109375,61.389549255371094,61.5347900390625,58.253,60.926
2016-07-09,58.129494,57.84189987182617,58.17422103881836,58.52178955078125,59.087520599365234,57.352989196777344,58.39485168457031,58.735206604003906,59.30503845214844,59.34138488769531,56.304,60.563
2016-07-10,56.25464,55.90822982788086,55.28515625,55.806705474853516,55.39993667602539,55.45509338378906,55.70269775390625,55.454769134521484,57.10660934448242,55.30548095703125,54.793,60.269
2016-07-11,54.5425,54.47455596923828,54.061676025390625,55.77967834472656,53.21753692626953,53.83620071411133,54.467491149902344,53.09588623046875,55.43182373046875,53.292320251464844,54.015,59.979
2016-07-12,53.118893,52.476688385009766,52.659400939941406,54.97857666015625,52.39278030395508,52.784461975097656,53.12337112426758,51.29378128051758,53.76321792602539,52.594032287597656,54.062,59.745
