Y,M,D,h,m,s,Hs,Tp,Dir
1979,3,11,18,0,0,1.419,9.162,54.94
1979,3,11,21,0,0,1.346,9.009,55.034
1979,3,12,0,0,0,1.39,8.886,55.232
1979,3,12,3,0,0,1.389,8.683,55.568
1979,3,12,6,0,0,1.368,8.329,55.281
1979,3,12,9,0,0,1.333,8.134,56.161
1979,3,12,12,0,0,1.283,8.085,57.737
1979,3,12,15,0,0,1.425,8.077,59.825
1979,3,12,18,0,0,1.443,8.2,61.269
1979,3,12,21,0,0,1.392,8.298,62.629
1979,3,13,0,0,0,1.333,8.386,63.414
1979,3,13,3,0,0,1.317,8.319,63.715
1979,3,13,6,0,0,1.323,8.185,63.506
1979,3,13,9,0,0,1.295,8.079,63.249
1979,3,13,12,0,0,1.219,7.954,62.608
1979,3,13,15,0,0,1.112,7.926,61.375
1979,3,13,18,0,0,1.045,7.985,59.816
1979,3,13,21,0,0,1.007,8.108,58.291
1979,3,14,0,0,0,0.973,8.303,57.103
1979,3,14,3,0,0,0.962,8.5,56.475
1979,3,14,6,0,0,0.97,8.604,55.762
1979,3,14,9,0,0,1.006,8.657,55.167
1979,3,14,12,0,0,1.026,8.674,54.7
1979,3,14,15,0,0,1.039,8.667,54.371
1979,3,14,18,0,0,1.066,8.646,54.153
1979,3,14,21,0,0,1.11,8.628,54.026
1979,3,15,0,0,0,1.2,8.622,53.961
1979,3,15,3,0,0,1.307,8.624,53.926
1979,3,15,6,0,0,1.347,8.55,53.791
1979,3,15,9,0,0,1.386,8.157,52.822
1979,3,15,12,0,0,1.589,7.646,51.047
1979,3,15,15,0,0,1.925,7.465,52.194
1979,3,15,18,0,0,2.14,7.779,50.611
1979,3,15,21,0,0,2.002,8.168,50.43
1979,3,16,0,0,0,1.706,8.534,48.568
1979,3,16,3,0,0,1.562,8.682,48.522
1979,3,16,6,0,0,1.463,8.736,48.553
1979,3,16,9,0,0,1.381,8.722,49.146
1979,3,16,12,0,0,1.316,8.672,50.292
1979,3,16,15,0,0,1.298,8.606,51.633
1979,3,16,18,0,0,1.261,8.535,52.909
1979,3,16,21,0,0,1.177,8.435,53.951
1979,3,17,0,0,0,1.098,8.31,53.093
1979,3,17,3,0,0,1.056,8.198,53.36
1979,3,17,6,0,0,1.099,8.108,53.752
1979,3,17,9,0,0,1.18,8.003,54.057
1979,3,17,12,0,0,1.22,7.592,56.693
1979,3,17,15,0,0,1.34,7.915,60.581
1979,3,17,18,0,0,1.622,8.288,64.151
1979,3,17,21,0,0,1.68,8.165,66.054
1979,3,18,0,0,0,1.581,7.878,66.824
1979,3,18,3,0,0,1.459,7.456,67.729
1979,3,18,6,0,0,1.346,7.165,66.558
1979,3,18,9,0,0,1.254,6.905,65.033
1979,3,18,12,0,0,1.232,6.788,63.909
1979,3,18,15,0,0,1.278,6.741,63.203
1979,3,18,18,0,0,1.26,6.99,61.576
1979,3,18,21,0,0,1.267,7.061,57.81
1979,3,19,0,0,0,1.313,6.941,59.46
1979,3,19,3,0,0,1.302,6.984,58.683
1979,3,19,6,0,0,1.454,6.816,57.908
1979,3,19,9,0,0,1.563,6.969,55.907
1979,3,19,12,0,0,1.544,7.284,55.255
1979,3,19,15,0,0,1.619,7.469,54.591
1979,3,19,18,0,0,1.697,7.791,52.42
1979,3,19,21,0,0,1.59,8.135,52.616
1979,3,20,0,0,0,1.543,8.323,53.196
1979,3,20,3,0,0,1.556,8.555,53.858
1979,3,20,6,0,0,1.59,8.693,55.094
1979,3,20,9,0,0,1.848,8.792,54.833
1979,3,20,12,0,0,2.248,9.187,54.385
1979,3,20,15,0,0,2.534,9.459,55.187
1979,3,20,18,0,0,2.61,9.503,55.483
1979,3,20,21,0,0,2.451,9.58,55.986
1979,3,21,0,0,0,3.108,9.708,57.252
1979,3,21,3,0,0,3.238,9.91,58.202
1979,3,21,6,0,0,2.887,10.182,59.479
1979,3,21,9,0,0,2.387,10.4,59.774
1979,3,21,12,0,0,2.13,10.445,59.432
1979,3,21,15,0,0,2.032,10.475,59.304
1979,3,21,18,0,0,1.999,10.558,59.93
1979,3,21,21,0,0,2.006,10.638,60.747
1979,3,22,0,0,0,1.982,10.663,61.329
1979,3,22,3,0,0,1.897,10.63,61.655
1979,3,22,6,0,0,1.792,10.555,61.901
1979,3,22,9,0,0,1.686,10.44,62.127
1979,3,22,12,0,0,1.613,10.268,62.367
1979,3,22,15,0,0,1.548,10.034,61.862
1979,3,22,18,0,0,1.494,9.86,62.041
1979,3,22,21,0,0,1.423,9.754,62.329
1979,3,23,0,0,0,1.359,9.71,62.663
1979,3,23,3,0,0,1.316,9.733,63.041
1979,3,23,6,0,0,1.297,9.809,63.381
1979,3,23,9,0,0,1.287,9.886,63.59
1979,3,23,12,0,0,1.276,9.944,63.616
1979,3,23,15,0,0,1.262,9.997,63.466
1979,3,23,18,0,0,1.247,10.035,63.328
1979,3,23,21,0,0,1.228,10.015,63.105
1979,3,24,0,0,0,1.201,9.955,62.85
1979,3,24,3,0,0,1.166,9.879,62.922
1979,3,24,6,0,0,1.124,9.813,63.177
1979,3,24,9,0,0,1.082,9.784,63.514
1979,3,24,12,0,0,1.044,9.837,63.874
1979,3,24,15,0,0,1.022,10.028,64.244
1979,3,24,18,0,0,1.016,10.875,64.311
1979,3,24,21,0,0,1.017,11.416,63.615
1979,3,25,0,0,0,1.015,11.57,64.074
1979,3,25,3,0,0,1.008,11.663,64.471
1979,3,25,6,0,0,0.997,11.693,64.805
1979,3,25,9,0,0,0.98,11.628,65.068
1979,3,25,12,0,0,0.957,11.523,65.228
1979,3,25,15,0,0,0.93,11.44,65.26
1979,3,25,18,0,0,0.902,11.368,65.191
1979,3,25,21,0,0,0.876,11.298,65.068
1979,3,26,0,0,0,0.856,11.218,64.926
1979,3,26,3,0,0,0.843,11.073,64.198
1979,3,26,6,0,0,0.836,10.82,64.054
1979,3,26,9,0,0,0.832,10.646,63.962
1979,3,26,12,0,0,0.828,10.535,63.843
1979,3,26,15,0,0,0.827,10.475,63.78
1979,3,26,18,0,0,0.834,10.445,63.872
1979,3,26,21,0,0,0.854,10.413,64.11
1979,3,27,0,0,0,0.864,10.363,64.339
1979,3,27,3,0,0,0.869,10.291,64.392
1979,3,27,6,0,0,0.885,10.201,64.209
1979,3,27,9,0,0,0.9,10.103,64.411
1979,3,27,12,0,0,0.914,10.02,64.287
1979,3,27,15,0,0,0.923,9.967,64.049
1979,3,27,18,0,0,0.958,9.932,63.755
1979,3,27,21,0,0,1.004,9.911,63.37
1979,3,28,0,0,0,0.977,9.889,62.984
1979,3,28,3,0,0,0.937,9.877,62.53
1979,3,28,6,0,0,0.919,9.885,62.01
1979,3,28,9,0,0,0.893,9.929,61.453
1979,3,28,12,0,0,0.879,10.003,60.842
1979,3,28,15,0,0,0.905,10.088,60.002
1979,3,28,18,0,0,0.892,10.135,57.442
1979,3,28,21,0,0,0.855,10.175,56.464
1979,3,29,0,0,0,0.822,10.225,55.503
1979,3,29,3,0,0,0.825,10.303,54.64
1979,3,29,6,0,0,0.833,10.442,53.785
1979,3,29,9,0,0,0.834,10.588,52.882
1979,3,29,12,0,0,0.857,10.795,51.974
1979,3,29,15,0,0,0.905,12.993,45.942
1979,3,29,18,0,0,0.964,12.748,45.35
1979,3,29,21,0,0,1.031,12.525,45.015
1979,3,30,0,0,0,1.077,12.277,44.795
1979,3,30,3,0,0,1.12,11.83,44.446
1979,3,30,6,0,0,1.163,11.587,44.016
1979,3,30,9,0,0,1.203,11.438,43.656
1979,3,30,12,0,0,1.232,15.255,45.281
1979,3,30,15,0,0,1.252,14.98,45.224
1979,3,30,18,0,0,1.273,14.643,45.229
1979,3,30,21,0,0,1.317,14.111,43.658
1979,3,31,0,0,0,1.388,13.905,43.704
1979,3,31,3,0,0,1.467,13.833,43.775
1979,3,31,6,0,0,1.522,13.785,44.051
1979,3,31,9,0,0,1.507,13.605,44.645
1979,3,31,12,0,0,1.407,13.126,44.287
1979,3,31,15,0,0,1.26,12.691,45.068
1979,3,31,18,0,0,1.121,12.328,46.066
1979,3,31,21,0,0,1.031,11.61,46.87
1979,4,1,0,0,0,0.966,11.19,48.666
1979,4,1,3,0,0,0.933,10.781,49.866
1979,4,1,6,0,0,0.917,10.55,51.06
1979,4,1,9,0,0,0.888,10.388,52.185
1979,4,1,12,0,0,0.867,10.201,53.351
1979,4,1,15,0,0,0.815,9.914,52.957
1979,4,1,18,0,0,0.802,9.728,53.91
1979,4,1,21,0,0,0.809,9.551,55.311
1979,4,2,0,0,0,0.847,9.381,57.073
1979,4,2,3,0,0,0.85,13.26,66.501
1979,4,2,6,0,0,0.836,12.867,66.93
1979,4,2,9,0,0,0.82,12.755,67.194
1979,4,2,12,0,0,0.817,12.687,67.542
1979,4,2,15,0,0,0.79,12.595,67.884
1979,4,2,18,0,0,0.761,12.437,67.932
1979,4,2,21,0,0,0.733,12.205,68.46
1979,4,3,0,0,0,0.718,11.847,68.475
1979,4,3,3,0,0,0.72,11.665,68.565
1979,4,3,6,0,0,0.7,11.565,68.889
1979,4,3,9,0,0,0.674,11.513,68.885
1979,4,3,12,0,0,0.658,11.463,68.862
1979,4,3,15,0,0,0.622,11.403,68.738
1979,4,3,18,0,0,0.6,11.342,68.546
1979,4,3,21,0,0,0.597,11.253,68.348
1979,4,4,0,0,0,0.619,11.165,68.201
1979,4,4,3,0,0,0.649,11.008,68.722
1979,4,4,6,0,0,0.642,10.635,68.69
1979,4,4,9,0,0,0.608,10.533,68.156
1979,4,4,12,0,0,0.589,10.478,67.737
1979,4,4,15,0,0,0.568,10.435,67.111
1979,4,4,18,0,0,0.562,10.383,66.578
1979,4,4,21,0,0,0.567,10.315,66.248
1979,4,5,0,0,0,0.581,10.235,66.076
1979,4,5,3,0,0,0.603,10.133,66.275
1979,4,5,6,0,0,0.622,9.8,67.456
1979,4,5,9,0,0,0.625,9.547,67.595
1979,4,5,12,0,0,0.638,9.381,67.707
1979,4,5,15,0,0,0.657,9.37,67.762
1979,4,5,18,0,0,0.671,9.899,67.729
1979,4,5,21,0,0,0.693,10.41,66.276
1979,4,6,0,0,0,0.734,11.125,65.323
1979,4,6,3,0,0,0.803,11.517,65.879
1979,4,6,6,0,0,0.892,12.02,66.296
1979,4,6,9,0,0,0.975,12.223,65.477
1979,4,6,12,0,0,1.032,12.223,65.855
1979,4,6,15,0,0,1.064,12.128,67.273
1979,4,6,18,0,0,1.086,12.08,67.597
1979,4,6,21,0,0,1.122,12.228,66.734
1979,4,7,0,0,0,1.175,12.537,67.257
1979,4,7,3,0,0,1.233,12.893,67.729
1979,4,7,6,0,0,1.272,13.017,68.181
1979,4,7,9,0,0,1.274,12.888,68.5
1979,4,7,12,0,0,1.244,12.728,68.818
1979,4,7,15,0,0,1.192,12.603,69.09
1979,4,7,18,0,0,1.139,12.513,69.332
1979,4,7,21,0,0,1.096,12.433,69.515
1979,4,8,0,0,0,1.05,12.313,69.329
1979,4,8,3,0,0,1.006,12.145,70.19
1979,4,8,6,0,0,0.965,11.923,70.28
1979,4,8,9,0,0,0.931,11.743,70.229
1979,4,8,12,0,0,0.9,11.602,70.095
1979,4,8,15,0,0,0.882,11.472,69.88
1979,4,8,18,0,0,0.863,11.343,69.539
1979,4,8,21,0,0,0.837,11.192,69.069
1979,4,9,0,0,0,0.784,11.01,69.647
1979,4,9,3,0,0,0.755,10.85,69.297
1979,4,9,6,0,0,0.725,10.76,68.791
1979,4,9,9,0,0,0.692,10.71,68.149
1979,4,9,12,0,0,0.654,10.708,67.343
1979,4,9,15,0,0,0.619,10.737,66.443
1979,4,9,18,0,0,0.596,10.767,65.551
1979,4,9,21,0,0,0.583,10.73,64.766
1979,4,10,0,0,0,0.568,10.668,63.946
1979,4,10,3,0,0,0.559,10.57,63.176
1979,4,10,6,0,0,0.608,10.492,62.416
1979,4,10,9,0,0,0.682,10.482,61.56
1979,4,10,12,0,0,0.691,10.463,60.929
1979,4,10,15,0,0,0.677,10.485,60.373
1979,4,10,18,0,0,0.797,10.505,59.921
1979,4,10,21,0,0,0.774,10.525,59.601
1979,4,11,0,0,0,0.774,10.497,59.456
1979,4,11,3,0,0,0.77,10.487,58.819
1979,4,11,6,0,0,0.762,10.465,58.356
1979,4,11,9,0,0,1.083,5.248,36.474
1979,4,11,12,0,0,1.597,6.109,37.917
1979,4,11,15,0,0,1.831,6.633,38.571
1979,4,11,18,0,0,2.002,6.759,38.296
1979,4,11,21,0,0,2.147,7.117,38.572
1979,4,12,0,0,0,1.735,7.137,39.258
1979,4,12,3,0,0,1.313,7.382,40.958
1979,4,12,6,0,0,1.112,7.812,46.13
1979,4,12,9,0,0,1.028,7.964,47.568
1979,4,12,12,0,0,1.036,8.092,48.913
1979,4,12,15,0,0,1.273,7.915,49.121
1979,4,12,18,0,0,1.289,7.311,41.866
1979,4,12,21,0,0,1.1,7.634,40.359
1979,4,13,0,0,0,0.854,8.259,43.037
1979,4,13,3,0,0,0.737,8.697,46.543
1979,4,13,6,0,0,0.775,8.999,49.134
1979,4,13,9,0,0,0.668,9.193,50.447
1979,4,13,12,0,0,0.589,9.194,50.479
1979,4,13,15,0,0,0.553,9.08,51.103
1979,4,13,18,0,0,0.544,9.002,51.596
1979,4,13,21,0,0,0.547,8.974,52.093
1979,4,14,0,0,0,0.663,9.014,52.649
1979,4,14,3,0,0,0.66,9.174,53.401
1979,4,14,6,0,0,0.668,9.473,54.393
1979,4,14,9,0,0,0.675,9.739,54.514
1979,4,14,12,0,0,0.6,9.997,54.026
1979,4,14,15,0,0,0.53,10.08,53.999
1979,4,14,18,0,0,0.484,10.165,54.249
1979,4,14,21,0,0,0.477,10.203,54.728
1979,4,15,0,0,0,0.539,10.25,55.19
1979,4,15,3,0,0,0.569,10.318,55.472
1979,4,15,6,0,0,0.595,10.406,55.631
1979,4,15,9,0,0,0.598,10.527,55.771
1979,4,15,12,0,0,0.6,10.726,56.083
1979,4,15,15,0,0,0.618,10.966,56.725
1979,4,15,18,0,0,0.711,10.912,57.385
1979,4,15,21,0,0,0.918,10.817,57.96
1979,4,16,0,0,0,0.882,10.703,58.381
1979,4,16,3,0,0,0.823,10.593,58.529
1979,4,16,6,0,0,0.779,10.503,58.481
1979,4,16,9,0,0,0.744,10.443,58.284
1979,4,16,12,0,0,0.733,10.385,58.204
1979,4,16,15,0,0,0.72,10.348,58.394
1979,4,16,18,0,0,0.721,10.34,58.874
1979,4,16,21,0,0,0.728,10.351,59.542
1979,4,17,0,0,0,0.734,10.38,60.273
1979,4,17,3,0,0,0.738,10.388,61.007
1979,4,17,6,0,0,0.737,10.397,61.694
1979,4,17,9,0,0,0.733,10.407,62.355
1979,4,17,12,0,0,0.734,10.427,62.961
1979,4,17,15,0,0,0.734,10.467,63.503
1979,4,17,18,0,0,0.735,10.547,64.007
1979,4,17,21,0,0,0.745,10.72,64.572
1979,4,18,0,0,0,0.772,11.088,65.205
1979,4,18,3,0,0,0.809,11.338,65.522
1979,4,18,6,0,0,0.842,11.537,66.159
1979,4,18,9,0,0,0.863,11.677,66.505
1979,4,18,12,0,0,0.868,11.767,66.615
1979,4,18,15,0,0,0.847,11.775,66.526
1979,4,18,18,0,0,0.816,11.725,66.291
1979,4,18,21,0,0,0.783,11.675,65.93
1979,4,19,0,0,0,0.755,11.657,65.478
1979,4,19,3,0,0,0.719,11.69,65.056
1979,4,19,6,0,0,0.677,11.795,64.597
1979,4,19,9,0,0,0.655,11.98,64.075
1979,4,19,12,0,0,0.62,12.311,65.099
1979,4,19,15,0,0,0.604,12.84,65.888
1979,4,19,18,0,0,0.619,13.35,68.052
1979,4,19,21,0,0,0.755,13.472,68.116
1979,4,20,0,0,0,0.833,13.763,68.475
1979,4,20,3,0,0,0.939,14.74,67.648
1979,4,20,6,0,0,1.06,14.82,67.614
1979,4,20,9,0,0,1.129,14.73,67.722
1979,4,20,12,0,0,1.15,14.208,68.324
1979,4,20,15,0,0,1.14,13.845,68.462
1979,4,20,18,0,0,1.113,13.67,68.406
1979,4,20,21,0,0,1.081,13.562,68.32
1979,4,21,0,0,0,1.054,13.492,68.234
1979,4,21,3,0,0,1.051,13.492,67.955
1979,4,21,6,0,0,1.092,13.62,67.908
1979,4,21,9,0,0,1.161,13.808,68.137
1979,4,21,12,0,0,1.216,13.823,68.224
1979,4,21,15,0,0,1.228,13.703,68.267
1979,4,21,18,0,0,1.208,13.497,68.247
1979,4,21,21,0,0,1.187,13.242,68.9
1979,4,22,0,0,0,1.169,13.067,68.788
1979,4,22,3,0,0,1.15,12.983,68.676
1979,4,22,6,0,0,1.125,12.903,68.571
1979,4,22,9,0,0,1.093,12.823,68.477
1979,4,22,12,0,0,1.066,12.762,68.121
1979,4,22,15,0,0,1.067,12.712,67.969
1979,4,22,18,0,0,1.071,12.682,67.781
1979,4,22,21,0,0,1.051,12.642,67.622
1979,4,23,0,0,0,1.031,12.583,67.497
1979,4,23,3,0,0,1.006,12.523,67.392
1979,4,23,6,0,0,0.981,12.462,67.268
1979,4,23,9,0,0,0.967,12.402,67.098
1979,4,23,12,0,0,0.95,12.322,66.875
1979,4,23,15,0,0,0.907,12.213,66.551
1979,4,23,18,0,0,0.863,12.113,67.478
1979,4,23,21,0,0,0.839,12.143,67.088
1979,4,24,0,0,0,0.826,12.325,65.82
1979,4,24,3,0,0,0.819,12.425,65.795
1979,4,24,6,0,0,0.818,12.403,65.688
1979,4,24,9,0,0,0.808,12.305,65.419
1979,4,24,12,0,0,0.784,12.173,65.025
1979,4,24,15,0,0,0.769,11.975,65.684
1979,4,24,18,0,0,0.798,11.853,65.055
1979,4,24,21,0,0,0.793,11.722,64.967
1979,4,25,0,0,0,1,11.493,63.358
1979,4,25,3,0,0,1.034,11.503,62.94
1979,4,25,6,0,0,0.898,11.483,61.331
1979,4,25,9,0,0,0.678,11.453,58.948
1979,4,25,12,0,0,0.559,11.412,57.234
1979,4,25,15,0,0,0.519,11.332,56.013
1979,4,25,18,0,0,0.46,11.272,55.182
1979,4,25,21,0,0,0.418,11.272,54.466
1979,4,26,0,0,0,0.372,11.263,53.64
1979,4,26,3,0,0,0.353,11.253,53.525
1979,4,26,6,0,0,0.334,11.215,52.575
1979,4,26,9,0,0,0.287,11.165,51.853
1979,4,26,12,0,0,0.286,11.105,51.329
1979,4,26,15,0,0,0.314,10.95,50.953
1979,4,26,18,0,0,0.355,10.817,51.084
1979,4,26,21,0,0,0.324,10.705,50.721
1979,4,27,0,0,0,0.254,10.565,51.077
1979,4,27,3,0,0,0.227,10.437,51.202
1979,4,27,6,0,0,0.227,10.315,51.19
1979,4,27,9,0,0,0.227,10.185,51.079
1979,4,27,12,0,0,0.226,10.018,51.638
1979,4,27,15,0,0,0.227,9.889,51.409
1979,4,27,18,0,0,0.344,9.776,50.916
1979,4,27,21,0,0,0.645,4.971,27.844
1979,4,28,0,0,0,0.94,4.747,25.81
1979,4,28,3,0,0,1.083,5.508,28.882
1979,4,28,6,0,0,0.992,5.811,27.874
1979,4,28,9,0,0,0.691,6.093,30.231
1979,4,28,12,0,0,0.488,6.581,34.165
1979,4,28,15,0,0,0.393,6.588,34.722
1979,4,28,18,0,0,0.348,9.447,49.944
1979,4,28,21,0,0,0.304,9.406,50.302
1979,4,29,0,0,0,0.244,9.311,49.99
1979,4,29,3,0,0,0.199,9.171,49.947
1979,4,29,6,0,0,0.197,9.034,50.296
1979,4,29,9,0,0,0.205,8.941,50.698
1979,4,29,12,0,0,0.213,8.869,51.045
1979,4,29,15,0,0,0.221,8.785,51.491
1979,4,29,18,0,0,0.227,8.721,51.728
1979,4,29,21,0,0,0.228,8.726,52.257
1979,4,30,0,0,0,0.227,8.694,52.255
1979,4,30,3,0,0,0.233,8.714,52.389
1979,4,30,6,0,0,0.241,8.778,52.998
1979,4,30,9,0,0,0.245,8.869,53.465
1979,4,30,12,0,0,0.247,9.005,53.672
1979,4,30,15,0,0,0.248,9.138,53.612
1979,4,30,18,0,0,0.232,9.226,54.376
1979,4,30,21,0,0,0.194,9.261,55.886
1979,5,1,0,0,0,0.171,9.244,56.064
1979,5,1,3,0,0,0.163,9.211,56.231
1979,5,1,6,0,0,0.17,9.3,55.036
1979,5,1,9,0,0,0.179,9.348,55.241
1979,5,1,12,0,0,0.169,9.442,54.198
1979,5,1,15,0,0,0.195,9.461,54.61
1979,5,1,18,0,0,0.2,9.486,54.656
1979,5,1,21,0,0,0.255,9.331,54.569
1979,5,2,0,0,0,0.274,9.242,54.028
1979,5,2,3,0,0,0.237,9.086,55.567
1979,5,2,6,0,0,0.223,8.894,54.881
1979,5,2,9,0,0,0.232,8.852,55.132
1979,5,2,12,0,0,0.24,8.797,55.11
1979,5,2,15,0,0,0.233,8.763,54.93
1979,5,2,18,0,0,0.229,8.746,54.621
1979,5,2,21,0,0,0.223,8.733,54.059
1979,5,3,0,0,0,0.216,8.75,53.35
1979,5,3,3,0,0,0.208,9.828,52.561
1979,5,3,6,0,0,0.2,9.939,52.23
1979,5,3,9,0,0,0.195,9.09,52.532
1979,5,3,12,0,0,0.194,9.128,53.063
1979,5,3,15,0,0,0.203,9.093,53.703
1979,5,3,18,0,0,0.219,9.015,54.242
1979,5,3,21,0,0,0.215,13.172,47.073
1979,5,4,0,0,0,0.207,13.213,47.112
1979,5,4,3,0,0,0.207,13.253,47.07
1979,5,4,6,0,0,0.216,9.611,54.303
1979,5,4,9,0,0,0.227,8.843,54.638
1979,5,4,12,0,0,0.279,12.017,46.233
1979,5,4,15,0,0,0.475,5.292,22.979
1979,5,4,18,0,0,0.43,5.348,23.847
1979,5,4,21,0,0,0.381,5.136,22.068
1979,5,5,0,0,0,0.362,5.045,22.108
1979,5,5,3,0,0,0.361,5.149,21.348
1979,5,5,6,0,0,0.309,11.503,46.137
1979,5,5,9,0,0,0.289,11.02,46.778
1979,5,5,12,0,0,0.297,10.225,47.415
1979,5,5,15,0,0,0.28,10.235,48.336
1979,5,5,18,0,0,0.301,10.105,49.514
1979,5,5,21,0,0,0.321,10.172,50.041
1979,5,6,0,0,0,0.316,10.115,51.031
1979,5,6,3,0,0,0.317,9.992,53.295
1979,5,6,6,0,0,0.307,9.943,53.79
1979,5,6,9,0,0,0.31,9.981,54.48
1979,5,6,12,0,0,0.371,10.043,55.082
1979,5,6,15,0,0,0.472,4.692,28.01
1979,5,6,18,0,0,0.497,4.651,27.368
1979,5,6,21,0,0,0.497,4.776,28.682
1979,5,7,0,0,0,0.513,4.81,27.933
1979,5,7,3,0,0,0.549,9.786,50.796
1979,5,7,6,0,0,0.582,9.858,49.139
1979,5,7,9,0,0,0.599,9.886,48
1979,5,7,12,0,0,0.648,9.912,47.386
1979,5,7,15,0,0,0.698,9.89,47.217
1979,5,7,18,0,0,0.733,9.903,47.111
1979,5,7,21,0,0,0.791,5.949,30.686
1979,5,8,0,0,0,0.849,6.128,33.534
1979,5,8,3,0,0,0.856,6.252,33.028
1979,5,8,6,0,0,0.89,6.472,32.631
1979,5,8,9,0,0,0.945,6.107,34.845
1979,5,8,12,0,0,1.013,6.41,34.713
1979,5,8,15,0,0,1.02,6.579,37.719
1979,5,8,18,0,0,0.999,6.66,37.513
1979,5,8,21,0,0,0.966,6.656,38.024
1979,5,9,0,0,0,0.926,6.607,38.667
1979,5,9,3,0,0,0.819,6.678,39.393
1979,5,9,6,0,0,0.784,7.285,41.359
1979,5,9,9,0,0,0.77,7.369,42.179
1979,5,9,12,0,0,0.735,9.085,50.203
1979,5,9,15,0,0,0.77,9.236,50.572
1979,5,9,18,0,0,0.898,9.419,50.831
1979,5,9,21,0,0,1.115,5.875,37.36
1979,5,10,0,0,0,1.266,5.657,39.569
1979,5,10,3,0,0,1.485,6.365,42.172
1979,5,10,6,0,0,1.533,7.021,45.392
1979,5,10,9,0,0,1.534,7.446,45.369
1979,5,10,12,0,0,1.53,7.762,45.773
1979,5,10,15,0,0,1.545,8.113,46.428
1979,5,10,18,0,0,1.602,8.575,46.783
1979,5,10,21,0,0,1.591,9.004,46.99
1979,5,11,0,0,0,1.541,9.14,47.133
1979,5,11,3,0,0,1.459,9.122,47.217
1979,5,11,6,0,0,1.373,9.046,47.221
1979,5,11,9,0,0,1.293,8.964,47.157
1979,5,11,12,0,0,1.225,8.88,47.31
1979,5,11,15,0,0,1.175,8.804,47.757
1979,5,11,18,0,0,1.134,8.737,48.534
1979,5,11,21,0,0,1.105,8.684,49.507
1979,5,12,0,0,0,1.075,8.645,50.427
1979,5,12,3,0,0,1.044,8.614,51.113
1979,5,12,6,0,0,1.01,8.573,51.462
1979,5,12,9,0,0,0.988,8.522,51.592
1979,5,12,12,0,0,0.97,8.46,51.748
1979,5,12,15,0,0,0.971,8.403,51.669
1979,5,12,18,0,0,0.931,8.343,52.17
1979,5,12,21,0,0,0.86,8.249,52.58
1979,5,13,0,0,0,0.808,8.202,52.903
1979,5,13,3,0,0,0.787,8.213,53.482
1979,5,13,6,0,0,0.783,8.28,54.077
1979,5,13,9,0,0,0.954,8.372,54.72
1979,5,13,12,0,0,1.019,8.484,56.361
1979,5,13,15,0,0,0.983,8.131,54.951
1979,5,13,18,0,0,0.946,7.401,49.814
1979,5,13,21,0,0,0.946,7.028,43.295
1979,5,14,0,0,0,0.91,7.001,42.318
1979,5,14,3,0,0,0.82,7.287,45.872
1979,5,14,6,0,0,0.756,7.457,45.642
1979,5,14,9,0,0,0.709,7.478,44.872
1979,5,14,12,0,0,0.674,7.439,43.751
1979,5,14,15,0,0,0.917,6.985,39.276
1979,5,14,18,0,0,1.15,6.575,34.442
1979,5,14,21,0,0,0.973,7.094,36.343
1979,5,15,0,0,0,0.761,8.153,37.59
1979,5,15,3,0,0,0.746,5.829,23.507
1979,5,15,6,0,0,1.102,5.542,23.726
1979,5,15,9,0,0,1.534,6.448,26.22
1979,5,15,12,0,0,1.565,7.153,29.21
1979,5,15,15,0,0,1.693,7.304,29.526
1979,5,15,18,0,0,1.904,8.905,36.97
1979,5,15,21,0,0,1.356,11.3,41.832
1979,5,16,0,0,0,1.015,7.859,37.062
1979,5,16,3,0,0,0.905,7.335,36.503
1979,5,16,6,0,0,0.983,5.936,25.875
1979,5,16,9,0,0,1.018,6.189,28.003
1979,5,16,12,0,0,0.703,9.365,39.034
1979,5,16,15,0,0,0.496,9.93,39.872
1979,5,16,18,0,0,0.39,10.138,43.05
1979,5,16,21,0,0,0.35,10.07,45.324
1979,5,17,0,0,0,0.313,10.03,48.626
1979,5,17,3,0,0,0.34,10.04,50.463
1979,5,17,6,0,0,0.332,10.014,51.866
1979,5,17,9,0,0,0.286,10.045,52.729
1979,5,17,12,0,0,0.263,10.073,53.211
1979,5,17,15,0,0,0.293,10.063,53.362
1979,5,17,18,0,0,0.333,9.995,53.638
1979,5,17,21,0,0,0.326,9.933,53.764
1979,5,18,0,0,0,0.279,9.817,53.445
1979,5,18,3,0,0,0.254,9.73,53.183
1979,5,18,6,0,0,0.279,9.669,53.203
1979,5,18,9,0,0,0.372,9.449,53.081
1979,5,18,12,0,0,0.334,9.621,52.883
1979,5,18,15,0,0,0.254,9.516,52.739
1979,5,18,18,0,0,0.278,9.525,52.684
1979,5,18,21,0,0,0.317,9.466,53.053
1979,5,19,0,0,0,0.332,9.448,53.413
1979,5,19,3,0,0,0.333,9.413,53.607
1979,5,19,6,0,0,0.336,9.391,53.69
1979,5,19,9,0,0,0.318,9.364,53.618
1979,5,19,12,0,0,0.311,9.371,53.682
1979,5,19,15,0,0,0.31,9.411,53.735
1979,5,19,18,0,0,0.312,9.488,53.837
1979,5,19,21,0,0,0.323,9.632,54.219
1979,5,20,0,0,0,0.353,9.787,54.603
1979,5,20,3,0,0,0.363,9.8,54.738
1979,5,20,6,0,0,0.378,9.793,55.017
1979,5,20,9,0,0,0.389,9.713,55.206
1979,5,20,12,0,0,0.399,9.641,55.396
